tweet_id,timestamp,text,rating_numerator,rating_denominator,stage,jpg_url,img_num,pre_breed,isdog,high_conf,retweet_count,favorite_count
800513324630806528,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,True,0.8289040000000001,2779.0,12180.0
,,,,,None,,,,,,,
800388270626521089,2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer  ,12.0,10.0,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,golden_retriever,True,0.35986,2597.0,10361.0
800141422401830912,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10  ,13.0,10.0,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,golden_retriever,True,0.938048,2360.0,14215.0
,,,,,None,,,,,,,
799757965289017345,2016-11-18 23:35:32,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back  ,13.0,10.0,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border_collie,True,0.442534,1981.0,7770.0
799422933579902976,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly  ,12.0,10.0,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,miniature_pinscher,True,0.58363,1770.0,7476.0
799297110730567681,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet  ,11.0,10.0,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,malamute,True,0.985028,2515.0,9185.0
799063482566066176,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish  ,11.0,10.0,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk_terrier,True,0.334436,2312.0,7521.0
798933969379225600,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him  ,12.0,10.0,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_husky,True,0.703224,4101.0,12137.0
798925684722855936,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow  ,11.0,10.0,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_white_terrier,True,0.539463,1337.0,6972.0
798209839306514432,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10  ,13.0,10.0,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,True,0.524583,2395.0,9704.0
,,,,,None,,,,,,,
797545162159308800,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately  ,12.0,10.0,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,True,0.954089,4558.0,13518.0
797236660651966464,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser  ,12.0,10.0,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,collie,True,0.767005,6068.0,18526.0
,,,,,None,,,,,,,
796865951799083009,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet  ,12.0,10.0,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,True,0.8391290000000001,1817.0,7146.0
796759840936919040,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up  ,11.0,10.0,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American_Staffordshire_terrier,True,0.463996,2788.0,10947.0
,,,,,None,,,,,,,
796387464403357696,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well  ,12.0,10.0,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,True,0.461164,3832.0,10207.0
796149749086875649,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby  ,11.0,10.0,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,golden_retriever,True,0.600276,13159.0,29870.0
,,,,,None,,,,,,,
,,,,,None,,,,,,,
796080075804475393,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,chow,True,0.973846,2139.0,7813.0
796031486298386433,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful  ,13.0,10.0,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,golden_retriever,True,0.893775,3450.0,10023.0
,,,,,None,,,,,,,
795400264262053889,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,golden_retriever,True,0.925494,2647.0,9326.0
795076730285391872,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,gas_pump,False,0.676439,5026.0,15012.0
794926597468000259,2016-11-05 15:37:24,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop  ,12.0,10.0,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,teddy,False,0.569566,2133.0,9456.0
794332329137291264,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy  ,12.0,10.0,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,True,0.988307,2502.0,8923.0
794205286408003585,2016-11-03 15:51:10,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af  ,14.0,10.0,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,pedestal,False,0.66266,3070.0,8573.0
793962221541933056,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly  ,12.0,10.0,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_retriever,True,0.8616510000000001,4512.0,15561.0
793845145112371200,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af  ,13.0,10.0,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_sheepdog,True,0.7652770000000001,1719.0,8541.0
793601777308463104,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug  ,12.0,10.0,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,miniature_pinscher,True,0.538981,1501.0,7399.0
793500921481273345,2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,golden_retriever,True,0.326122,2198.0,9878.0
793286476301799424,2016-11-01 03:00:09,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck  ,13.0,10.0,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_hound,True,0.274637,8465.0,22795.0
793271401113350145,2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af  ,12.0,10.0,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,Siberian_husky,True,0.231695,2223.0,8053.0
,,,,,None,,,,,,,
793241302385262592,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af  ,13.0,10.0,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,golden_retriever,True,0.559308,3032.0,9743.0
793226087023144960,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10  ",11.0,10.0,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,wire-haired_fox_terrier,True,0.456047,2683.0,9090.0
793210959003287553,2016-10-31 22:00:04,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution  ,10.0,10.0,None,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,doormat,False,0.874431,2575.0,8269.0
793195938047070209,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo  ,12.0,10.0,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,Labrador_retriever,True,0.654762,5209.0,14144.0
793180763617361921,2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland_terrier,True,0.266824,1838.0,6412.0
793165685325201412,2016-10-31 19:00:10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on  ,12.0,10.0,None,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,golden_retriever,True,0.946224,2596.0,8699.0
793150605191548928,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_greyhound,True,0.193869,1571.0,5701.0
,,,,,None,,,,,,,
793120401413079041,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort  ",11.0,10.0,None,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador_retriever,True,0.7249439999999999,3619.0,11762.0
792913359805018113,2016-10-31 02:17:31,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest  ,13.0,10.0,None,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4.0,web_site,False,0.226716,3653.0,13289.0
792883833364439040,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,jack-o'-lantern,False,0.999306,3941.0,10456.0
792773781206999040,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug  ,12.0,10.0,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_terrier,True,0.912804,1556.0,6835.0
792394556390137856,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial  ,12.0,10.0,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,cocker_spaniel,True,0.746387,3960.0,12427.0
792050063153438720,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,komondor,True,0.942856,1647.0,6611.0
,,,,,None,,,,,,,
,,,,,None,,,,,,,
791406955684368384,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets  ,12.0,10.0,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,True,0.972629,3805.0,12198.0
791312159183634433,2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket  ,12.0,10.0,None,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,miniature_pinscher,True,0.892925,2331.0,8121.0
790987426131050500,2016-10-25 18:44:32,This is Misty. She has a cowboy hat on her nose. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker_spaniel,True,0.349195,1959.0,9089.0
790946055508652032,2016-10-25 16:00:09,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af  ,12.0,10.0,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,dishwasher,False,0.700466,4316.0,15495.0
790698755171364864,2016-10-24 23:37:28,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby  ,12.0,10.0,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,True,0.996541,1781.0,7623.0
790581949425475584,2016-10-24 15:53:19,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary  ,11.0,10.0,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,refrigerator,False,0.998886,6550.0,19167.0
790337589677002753,2016-10-23 23:42:19,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly  ,12.0,10.0,None,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,True,0.658808,1746.0,7248.0
790277117346975746,2016-10-23 19:42:02,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce  ,11.0,10.0,None,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,True,0.427742,2916.0,11604.0
789986466051088384,2016-10-23 00:27:05,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,tub,False,0.479477,2112.0,8615.0
789903600034189313,2016-10-22 18:57:48,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy  ,13.0,10.0,pupper,,,,,,3826.0,9552.0
789628658055020548,2016-10-22 00:45:17,This is Eli. He can fly. 13/10 magical af  ,13.0,10.0,None,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,True,0.260702,1614.0,6924.0
789599242079838210,2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af  ,12.0,10.0,None,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_Bay_retriever,True,0.8788219999999999,1763.0,6246.0
789530877013393408,2016-10-21 18:16:44,This is Rizzy. She smiles a lot. 12/10 contagious af  ,12.0,10.0,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,True,0.363272,3118.0,10842.0
,,,,,None,,,,,,,
789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with  ,10.0,10.0,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,True,0.81286,2412.0,8474.0
789137962068021249,2016-10-20 16:15:26,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet  ,12.0,10.0,None,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,True,0.746135,2572.0,9008.0
788908386943430656,2016-10-20 01:03:11,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af  ",11.0,10.0,None,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,remote_control,False,0.8815379999999999,11509.0,25427.0
788765914992902144,2016-10-19 15:37:03,This is Butter. She can have whatever she wants forever. 12/10 would hug softly  ,12.0,10.0,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,True,0.500509,9526.0,25340.0
788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af  ,11.0,10.0,None,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,True,0.805238,4864.0,14415.0
,,,,,None,,,,,,,
788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats  ,13.0,10.0,None,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,True,0.814145,1186.0,5689.0
,,,,,None,,,,,,,
787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent  ,11.0,10.0,None,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,True,0.362835,2800.0,7971.0
787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere  ,13.0,10.0,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,True,0.992339,2541.0,9471.0
787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug  ,11.0,10.0,None,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,True,0.900483,2625.0,10080.0
787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10  ,10.0,10.0,None,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,seat_belt,False,0.747739,1608.0,7222.0
786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire  ,12.0,10.0,None,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,True,0.915303,7312.0,24663.0
786709082849828864,2016-10-13 23:23:56,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10  ",9.75,10.0,None,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,True,0.467321,5636.0,16942.0
,,,,,None,,,,,,,
786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho  ,11.0,10.0,None,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,True,0.709512,2878.0,8758.0
786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af  ,13.0,10.0,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,True,0.929266,3172.0,10064.0
786286427768250368,2016-10-12 19:24:27,This is Arnie. He's afraid of his own bark. 12/10 would comfort  ,12.0,10.0,None,,,,,,2608.0,7399.0
786233965241827333,2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution  ,11.0,10.0,None,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,True,0.478193,4307.0,14055.0
,,,,,None,,,,,,,
785927819176054784,2016-10-11 19:39:28,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop  ,12.0,10.0,None,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,teddy,False,0.97207,2937.0,10531.0
785872687017132033,2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his  ,12.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,Great_Pyrenees,True,0.392108,1651.0,6180.0
785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously  ,10.0,10.0,doggo,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,porcupine,False,0.978042,2080.0,7250.0
785533386513321988,2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af  ,11.0,10.0,None,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,True,0.436023,1811.0,8361.0
,,,,,None,,,,,,,
785264754247995392,2016-10-09 23:44:41,This is Doc. He requested to be carried around like that. 12/10 anything for Doc  ,12.0,10.0,None,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,teddy,False,0.6748930000000001,1498.0,6764.0
785170936622350336,2016-10-09 17:31:53,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,seat_belt,False,0.891193,4425.0,11114.0
784826020293709826,2016-10-08 18:41:19,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft  ,13.0,10.0,None,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,True,0.0903414,2961.0,9364.0
784517518371221505,2016-10-07 22:15:26,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day  ,11.0,10.0,None,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,True,0.757764,2328.0,8322.0
784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10  ,12.0,10.0,None,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,True,0.744819,1164.0,5317.0
784183165795655680,2016-10-07 00:06:50,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch  ,12.0,10.0,puppo,,,,,,7357.0,18537.0
784057939640352768,2016-10-06 15:49:14,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever  ,12.0,10.0,None,,,,,,10196.0,27464.0
783839966405230592,2016-10-06 01:23:05,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10  ,13.0,10.0,None,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,quilt,False,0.333739,9871.0,27726.0
783821107061198850,2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af  ,12.0,10.0,None,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland_terrier,True,0.26565900000000003,1802.0,6830.0
783695101801398276,2016-10-05 15:47:27,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free  ,12.0,10.0,None,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,True,0.314265,2944.0,9648.0
783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet  ,11.0,10.0,None,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,True,0.789,2053.0,7778.0
783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well  ,13.0,10.0,None,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,Norwegian_elkhound,True,0.87713,5026.0,15646.0
783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave  ,12.0,10.0,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,Cardigan,True,0.593858,10707.0,26916.0
783085703974514689,2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats  ,11.0,10.0,None,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake_Bay_retriever,True,0.240602,1990.0,7550.0
782969140009107456,2016-10-03 15:42:44,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable  ,12.0,10.0,None,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,seat_belt,False,0.474292,6773.0,22292.0
782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back  ,11.0,10.0,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,True,0.560699,1294.0,6912.0
782722598790725632,2016-10-02 23:23:04,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine  ",10.0,10.0,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,Irish_setter,True,0.574557,4943.0,15929.0
782598640137187329,2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10  ,11.0,10.0,None,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,True,0.8408709999999999,1750.0,7210.0
782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes  ,12.0,10.0,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,True,0.5044270000000001,5062.0,15362.0
781955203444699136,2016-09-30 20:33:43,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately  ,11.0,10.0,None,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,pool_table,False,0.179568,3090.0,10316.0
,,,,,None,,,,,,,
781655249211752448,2016-09-30 00:41:48,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10  ,11.0,10.0,doggo,,,,,,1040.0,3687.0
,,,,,None,,,,,,,
,,,,,None,,,,,,,
781251288990355457,2016-09-28 21:56:36,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well  ,11.0,10.0,None,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,Mexican_hairless,True,0.8877709999999999,1904.0,7716.0
,,,,,None,,,,,,,
,,,,,None,,,,,,,
780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first  ",10.0,10.0,None,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,Chesapeake_Bay_retriever,True,0.488555,1839.0,6617.0
780800785462489090,2016-09-27 16:06:28,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet  ,11.0,10.0,None,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,Siberian_husky,True,0.951963,1185.0,5057.0
780601303617732608,2016-09-27 02:53:48,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately  ,12.0,10.0,None,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,Saint_Bernard,True,0.995143,3082.0,11119.0
,,,,,None,,,,,,,
780459368902959104,2016-09-26 17:29:48,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af  ",11.0,10.0,None,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,Great_Dane,True,0.382491,987.0,4880.0
,,,,,None,,,,,,,
,,,,,None,,,,,,,
779834332596887552,2016-09-25 00:06:08,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af  ,11.0,10.0,None,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,True,0.99383,6409.0,17346.0
,,,,,None,,,,,,,
